gear_type,gearbox_type,material,module,teeth,load,speed,gear_ratio,heat_treatment,surface_finish,quantity,delivery_type,price
Bevel,Aerospace,Steel,8.625599309083137,137,9562.538478981514,1062.299243841455,7.79504652800437,False,Ground,10,Urgent,61848.49
Spur,Agricultural,Cast Iron,9.208571446753872,14,7034.981377354077,1527.7219324977111,14.875999750411726,True,Polished,1,Urgent,61001.12
Bevel,Aerospace,Stainless Steel,2.2793897678978547,198,1322.4741162991875,3284.9044575725943,20.451192531312667,True,Raw,5,Normal,77878.64
Spur,Automotive,Alloy Steel,2.9018436307016047,54,4032.4789718610355,578.4812329121658,90.38123504235433,False,Ground,50,Normal,50157.46
Helical,Agricultural,Stainless Steel,6.448749259165742,110,9162.151588169098,1731.0354320255708,97.18729014938198,True,Ground,100,Normal,76616.29
Worm,Marine,Steel,5.5156439890242925,18,6380.783914795292,4895.827485701956,27.430895717836545,True,Honed,50,Normal,72769.36
Worm,Agricultural,Stainless Steel,3.68653051492344,166,1556.8067420646928,1430.4900208452787,50.333186477037096,False,Honed,1,Normal,110909.48
Worm,Industrial,Stainless Steel,8.954616697635217,53,7273.462778626734,4836.609574492832,79.39664610633956,False,Raw,100,Normal,58471.36
Bevel,Industrial,Steel,9.112497539820158,108,3599.8360111003617,613.5727617763278,39.0791145658681,True,Ground,10,Normal,61411.33
Spur,Aerospace,Alloy Steel,3.6251560913195005,15,4946.390482345917,3990.527236611919,49.74535088214424,False,Polished,1,Normal,49641.41
Spur,Agricultural,Steel,2.401778265327458,147,4208.960951609016,2254.7170424655774,88.8747285404265,True,Honed,10,Normal,42938.97
Helical,Marine,Cast Iron,2.341831786932821,95,7284.396377172714,1054.6029986537842,21.543594320423352,True,Polished,100,Normal,37809.43
Bevel,Industrial,Steel,5.3598267585274515,156,2257.2707125076613,3958.3702040838425,99.39139387678168,True,Polished,50,Normal,59509.77
Helical,Marine,Steel,2.1962664586121763,16,3944.8608195854813,134.2058778207305,46.174311622769196,True,Raw,100,Normal,37871.06
Spur,Automotive,Alloy Steel,5.260061998857028,124,7471.002612771843,1800.9870137044927,26.57199252160184,True,Ground,10,Urgent,54291.02
Spur,Industrial,Cast Iron,5.157406655738717,148,7077.34965742878,3063.800927629316,89.3568983126099,True,Ground,5,Urgent,41682.91
Worm,Aerospace,Stainless Steel,8.956991918850914,147,2097.2683398499516,1231.754204598042,8.573897737872505,True,Polished,25,Urgent,123600.32
Bevel,Automotive,Stainless Steel,3.6658939582003334,18,3571.5729987028085,1729.4136381333826,64.58960290324427,True,Raw,25,Normal,83519.71
Spur,Agricultural,Stainless Steel,6.0458721277687975,48,242.2038454607067,548.1214844431177,7.107231661782596,True,Honed,10,Normal,66829.5
Worm,Marine,Stainless Steel,7.691498778556868,66,5348.707946382943,4280.740407049308,94.6730681484312,True,Honed,50,Urgent,102301.36
Bevel,Industrial,Alloy Steel,6.363233155449158,78,2881.319881851168,2168.615089938974,64.33222226343462,False,Honed,50,Urgent,85426.25
Helical,Automotive,Cast Iron,9.586610604821233,147,217.47257524360725,811.9461702261875,40.39909029938953,False,Honed,100,Normal,38089.83
Bevel,Automotive,Alloy Steel,6.42049732449793,80,4304.579564271874,1075.560655894391,43.015901429812025,False,Polished,100,Urgent,79329.35
Bevel,Industrial,Steel,9.116759606231007,16,9276.01014561466,1448.3178073402794,17.348520569127537,True,Honed,10,Urgent,71247.55
Spur,Agricultural,Cast Iron,3.2055075032836866,28,9241.671540055026,1224.3857297042655,36.6408032292956,False,Honed,1,Normal,40172.15
Spur,Agricultural,Cast Iron,6.046774955014927,122,3783.818251142336,2566.2029993762867,90.47609844913727,True,Ground,1,Normal,41902.48
Bevel,Aerospace,Stainless Steel,5.88975333909989,69,4546.8610275321,4535.569034785657,80.73212075220806,False,Honed,1,Normal,91834.23
Spur,Agricultural,Stainless Steel,9.905068991260752,166,2502.546488383687,1001.1839560032442,66.4867310263274,True,Ground,50,Normal,61195.73
Spur,Aerospace,Stainless Steel,2.8405568205921115,115,776.2469994685275,2321.8876691355354,96.81043560451418,False,Honed,10,Normal,56248.94
Spur,Automotive,Stainless Steel,2.268940585293797,124,6969.8741595937945,3353.2544926070987,57.770230994538544,False,Ground,10,Normal,62626.62
Worm,Industrial,Steel,6.505048698673784,103,8020.521797482669,1000.5914276399678,18.45153481045075,True,Polished,50,Urgent,70437.01
Worm,Agricultural,Stainless Steel,3.01322928998857,79,8813.03594946723,854.5613456672228,71.6479001046185,False,Honed,10,Normal,92391.71
Bevel,Aerospace,Alloy Steel,6.752398110852608,39,9359.34418221643,861.2773730701939,59.59958281041489,False,Raw,5,Normal,71539.09
Spur,Automotive,Cast Iron,9.752401796675958,100,9168.037322452232,4421.721420675693,44.21815988098239,True,Raw,1,Normal,38711.79
Worm,Agricultural,Steel,9.518553958577119,197,371.09589876425184,3585.200641041133,15.551186765246547,True,Ground,10,Urgent,80010.67
Bevel,Marine,Steel,3.079927221795982,189,9783.139591968516,1748.207010352931,68.08824355090105,True,Honed,50,Normal,58784.75
Spur,Automotive,Cast Iron,2.5380671339093404,117,3857.070013969214,4522.549971717676,44.96251796873057,False,Polished,10,Normal,28274.15
Helical,Agricultural,Cast Iron,6.046653584462912,78,8872.46607991397,4772.373934041465,58.28470968552694,False,Polished,100,Normal,38254.69
Spur,Automotive,Cast Iron,6.280995594008351,133,4463.525982496191,2051.5415784010834,32.224826717711856,False,Polished,100,Normal,28325.39
Spur,Industrial,Steel,6.960250642425852,170,4279.686059147421,2601.1930675275707,16.417029751355017,True,Polished,50,Urgent,32784.68
Worm,Industrial,Alloy Steel,7.673418333881276,112,210.78707816608568,1854.6147536867213,36.63084582246911,True,Honed,10,Normal,109866.28
Bevel,Industrial,Alloy Steel,6.408615796048037,23,619.1703292578403,1215.0235328626293,85.35837797062943,True,Polished,25,Normal,85493.57
Bevel,Marine,Cast Iron,2.0057770334769653,194,6745.662743897363,3922.048447490579,16.797027309359542,False,Honed,5,Normal,54603.6
Worm,Industrial,Steel,8.111421735125031,112,9382.642013522405,3280.4070926348063,47.652096754930646,False,Polished,25,Normal,64855.02
Spur,Marine,Stainless Steel,1.7156546607216336,15,2321.56264026259,1897.7628980197237,30.463235879763705,False,Raw,10,Urgent,65252.5
Helical,Industrial,Steel,1.1799341759547288,132,1029.7983909243694,170.46191757198477,96.27089153774111,False,Honed,100,Normal,44217.58
Spur,Automotive,Cast Iron,7.926923769506889,53,2217.1846265502068,3841.9996371520197,9.382679843819291,True,Polished,100,Urgent,33785.37
Spur,Agricultural,Steel,5.935216819921083,193,2201.966480991845,2439.120004336868,25.2895487838305,False,Polished,100,Urgent,34396.43
Helical,Agricultural,Steel,7.2873227672787095,33,3002.0424748245637,458.11809406306696,45.50611740812142,False,Ground,50,Normal,36616.07
Worm,Industrial,Steel,4.444725917868388,12,1037.9603286920956,710.0616541019396,25.480532902341555,False,Polished,10,Normal,60192.42
Bevel,Agricultural,Stainless Steel,1.0998324417204324,59,2431.7144485190493,3179.0515764593474,70.95268199515527,True,Raw,50,Normal,76022.89
Worm,Industrial,Cast Iron,3.9791381421792282,54,9220.620859895344,2777.0285368932714,37.71762792884928,False,Honed,100,Urgent,50600.15
Worm,Industrial,Cast Iron,6.473217096308284,113,8913.17045074877,1278.3435160065228,78.29691636455681,False,Ground,1,Urgent,51392.68
Spur,Aerospace,Cast Iron,3.031327634230988,159,3231.4129731370426,785.4085008482293,55.57607128009424,True,Polished,1,Normal,55071.56
Bevel,Aerospace,Alloy Steel,7.190239002696382,29,9969.24523276578,4435.197957495274,43.255577315187466,True,Polished,10,Normal,80702.8
Bevel,Aerospace,Alloy Steel,8.149609089027503,188,3053.6957640674405,760.8478348791945,37.12273588320937,False,Ground,1,Normal,72285.26
Worm,Marine,Cast Iron,5.088402985290033,87,7246.115208875662,519.813458959514,22.979848432545694,True,Honed,10,Urgent,55109.01
Helical,Aerospace,Steel,8.881491682622508,156,6475.687338333701,3137.715178688172,26.003280916072644,False,Raw,100,Urgent,43262.73
Worm,Industrial,Steel,8.693349081122062,192,739.0860399226149,1337.5061851895184,18.461590679944244,True,Ground,1,Urgent,84978.96
Helical,Automotive,Cast Iron,8.902521575126503,161,3488.738775446508,3317.339957855144,85.32277973234932,False,Ground,100,Urgent,34531.54
Bevel,Aerospace,Stainless Steel,6.949333293911515,93,9519.846216158336,2496.5803777596784,55.28008591883101,True,Polished,5,Urgent,123178.08
Worm,Aerospace,Stainless Steel,3.7431009970622187,21,603.5826394666046,1135.117302756926,48.80464272150078,False,Raw,25,Urgent,74284.38
Spur,Automotive,Steel,5.331261541344148,35,1831.354817161678,441.2293407152814,32.902852904257585,True,Honed,1,Normal,51276.47
Worm,Industrial,Steel,7.394595845779822,151,9712.363181120125,446.1892778230095,52.1700236388421,True,Honed,5,Normal,73548.97
Bevel,Marine,Alloy Steel,2.8950728793631546,15,493.94832250881495,2970.7151975434576,88.37286024745096,False,Raw,25,Urgent,76732.22
Spur,Aerospace,Stainless Steel,7.6495915832907375,181,4521.412748511224,3815.4016169799793,85.75376471834304,True,Ground,50,Urgent,68598.46
Spur,Automotive,Steel,5.9327975538373625,137,9191.675285737212,3479.33294802256,60.31001366537409,False,Raw,25,Urgent,35709.82
Helical,Industrial,Steel,1.8641569625520695,144,9442.420006575594,3004.979871808375,53.46574734484498,True,Ground,25,Urgent,58113.48
Spur,Agricultural,Cast Iron,6.015576943001505,165,9795.276826642972,1133.5479467633716,23.352409986987187,False,Polished,5,Urgent,37652.25
Spur,Marine,Alloy Steel,1.6009852439123495,198,4865.08048913749,4322.764128790126,69.5998854320083,True,Raw,10,Urgent,62949.44
Worm,Automotive,Stainless Steel,1.1287655654195983,91,956.151879531515,3181.3441944135816,85.47846886690483,False,Raw,100,Normal,81960.64
Bevel,Automotive,Stainless Steel,9.00664902916556,16,7749.762488208606,3501.572933852655,31.26343946256562,False,Polished,5,Urgent,111696.88
Helical,Automotive,Alloy Steel,5.409245004440452,165,7118.936373762837,1196.7722770119474,44.118537226643326,False,Ground,25,Normal,61856.12
Worm,Aerospace,Steel,5.889606895362923,94,5838.172608221047,1381.3059174601472,11.564327521334915,False,Ground,25,Urgent,58033.21
Spur,Agricultural,Stainless Steel,3.519439944672402,17,8893.53512912268,4546.992844858853,85.96155748885029,False,Raw,5,Normal,48612.71
Spur,Marine,Stainless Steel,5.884702475117441,163,9124.543880969128,2432.760496504101,10.673136995849541,False,Raw,1,Normal,46939.89
Helical,Industrial,Stainless Steel,2.519818229347595,192,6864.118305210439,2813.8280767445963,70.72940402490775,False,Honed,25,Urgent,68498.84
Bevel,Industrial,Cast Iron,7.710812176460726,18,1209.7894773406697,642.7509047900791,19.510988715249354,False,Ground,100,Urgent,43858.62
Helical,Agricultural,Alloy Steel,8.410142443634971,21,1045.6992118448366,2033.412510423165,73.63122020460574,False,Polished,25,Urgent,88474.36
Worm,Automotive,Stainless Steel,8.702882019273343,178,4145.434546248024,4446.476562454329,64.625200039274,True,Ground,100,Urgent,99333.33
Helical,Automotive,Alloy Steel,1.9598744568513702,89,2997.7359255920815,4510.739905338314,69.3491486500364,True,Honed,50,Urgent,65295.58
Spur,Automotive,Steel,6.019789603103136,167,1416.5335258057173,3677.7481792305007,63.94399457735248,False,Honed,10,Normal,38103.03
Worm,Automotive,Alloy Steel,8.278758728596294,53,6150.789129804764,2773.624603810137,40.27039169064946,False,Raw,100,Normal,52553.11
Spur,Automotive,Cast Iron,2.1539483939114947,73,6866.94505923901,4661.028979218654,62.39912768141623,True,Honed,5,Normal,39945.2
Bevel,Agricultural,Cast Iron,1.8957016735666898,136,7009.885806125089,4372.020893337989,24.230720179856963,True,Honed,25,Urgent,64792.47
Spur,Aerospace,Alloy Steel,8.352477988030188,191,1835.2448618300816,4247.120898490845,28.119788593692764,False,Honed,1,Normal,62358.93
Spur,Marine,Cast Iron,8.170624350021004,33,3127.8536904351317,4420.855547033212,7.448188244601389,True,Polished,1,Urgent,66218.67
Helical,Automotive,Stainless Steel,5.038238232671211,68,2070.623745290515,2320.8680970743867,61.66993785017299,True,Raw,50,Urgent,79860.72
Spur,Aerospace,Cast Iron,1.9874005197405835,107,6053.208888662012,2674.9007540840857,84.23870371063897,False,Honed,1,Normal,31709.42
Worm,Industrial,Steel,5.645108415852565,150,5714.106209884577,2177.6617461566984,38.466548298960106,True,Polished,5,Normal,83359.09
Worm,Agricultural,Alloy Steel,4.553228800041996,153,5082.803027239592,3726.328397201523,21.659148945821254,False,Raw,1,Normal,75889.18
Bevel,Aerospace,Alloy Steel,5.666926879396114,42,3030.9599296517445,3000.4429415935156,82.56903219686694,True,Raw,50,Normal,59443.6
Worm,Automotive,Steel,4.959056818230244,15,2446.823975291605,441.519342104292,64.7685165926811,True,Polished,100,Normal,63136.73
Helical,Automotive,Steel,6.116629720518002,120,8915.037539335111,769.3410507351646,89.45943593106841,True,Honed,50,Urgent,70444.8
Bevel,Automotive,Steel,7.544167466619645,161,583.6541702694906,1042.389777412107,1.6181216984320348,False,Honed,1,Urgent,62007.73
Worm,Aerospace,Steel,7.973739132857727,129,6598.343950995811,3385.7137983763523,40.714488870819,False,Raw,100,Normal,47576.55
Helical,Automotive,Stainless Steel,6.840839784140597,104,293.8121121997582,638.0450336142866,90.1948485899066,True,Polished,25,Urgent,88678.01
Worm,Aerospace,Cast Iron,2.7904655354175345,110,2018.9974639953848,2750.016738961303,67.86291034033339,True,Raw,1,Normal,61182.23
Worm,Automotive,Cast Iron,4.574107230446073,88,2965.8863417432012,4220.091386287018,47.41774902039188,True,Polished,50,Urgent,64041.26
Spur,Industrial,Stainless Steel,1.641016258621495,94,8876.211095686298,4742.821164457844,42.040333047509236,False,Honed,25,Normal,59480.31
Worm,Industrial,Steel,5.065063552676543,126,1463.5758423694392,2198.337572075049,89.62088724902499,True,Raw,50,Normal,60717.66
Worm,Marine,Alloy Steel,9.73305471452366,72,9384.28489860581,2713.8049193160396,83.34771487079162,True,Polished,100,Urgent,97824.79
Helical,Automotive,Alloy Steel,6.775576368319096,111,8173.017411932415,4174.487362598658,2.218866759642931,True,Ground,25,Normal,64769.72
Helical,Automotive,Alloy Steel,2.391512631971472,145,6822.559598756238,4685.134765101055,12.987915686906641,True,Ground,1,Urgent,75168.89
Spur,Aerospace,Steel,3.417198937978893,90,4176.286847387615,2010.3209773938543,51.7192163630492,True,Polished,100,Urgent,46720.03
Worm,Aerospace,Stainless Steel,1.5811628167229212,17,9062.04308351881,1829.9965400305375,12.348984188852512,True,Polished,10,Urgent,107001.18
Spur,Automotive,Stainless Steel,2.6417250113676936,77,5326.754795107621,2309.138746761851,28.201640392235824,True,Polished,5,Urgent,75335.22
Worm,Marine,Stainless Steel,5.390574791300001,175,3774.954526604093,1343.6431284195703,83.65596221183685,True,Ground,25,Urgent,104636.43
Bevel,Automotive,Cast Iron,4.103707432857695,154,5897.677501639621,4312.3551019337465,39.227787462243825,False,Polished,100,Normal,39639.04
Bevel,Aerospace,Cast Iron,2.8356608557789,87,2399.449728799003,1659.1688657552647,45.6405425828383,False,Honed,50,Urgent,58075.56
Spur,Automotive,Cast Iron,2.3193857220657046,51,2801.4939544683184,2302.340845305675,18.24491017241627,False,Ground,50,Normal,19378.59
Spur,Aerospace,Cast Iron,6.9046400527948535,180,9201.213629312952,1667.820009313696,60.62908913532405,True,Polished,10,Normal,41091.09
Spur,Automotive,Alloy Steel,6.02292139185566,18,7959.8757311265545,682.7131556316326,12.910704889254056,False,Ground,50,Normal,52912.67
Helical,Agricultural,Alloy Steel,8.58376280993381,33,5183.657218794009,3072.5722098819574,63.39191777369179,False,Ground,50,Normal,65929.49
Helical,Aerospace,Stainless Steel,2.649275971549781,83,4224.017173194553,2979.2916332329123,74.9268481521907,True,Ground,50,Normal,68121.31
Helical,Marine,Cast Iron,8.631869139354215,117,8094.942396181421,1545.010702673606,87.48728222936117,False,Honed,25,Urgent,43963.22
Spur,Agricultural,Stainless Steel,6.2012005530387055,150,5749.299700254033,253.85102829781934,58.66234074253087,True,Honed,25,Normal,72208.49
Worm,Automotive,Steel,3.3960087458174404,141,4208.833962204511,4690.058593051014,33.86349085301959,True,Raw,100,Normal,49454.83
Bevel,Aerospace,Cast Iron,3.461978265116601,41,5202.943040757699,1842.1814722983988,85.31599718923833,True,Honed,5,Normal,43998.99
Spur,Agricultural,Cast Iron,4.513423511294672,79,2403.82151424356,2739.89824918482,60.06580305437604,True,Ground,10,Normal,43360.29
Helical,Marine,Stainless Steel,5.141144950001149,192,2099.5018387681157,804.3687798651772,36.45562265110085,True,Polished,1,Normal,79854.43
Helical,Aerospace,Stainless Steel,1.742545762631944,100,9891.998712257635,1330.723555132622,32.93139536588346,False,Raw,100,Urgent,77485.67
Spur,Agricultural,Steel,8.577992490996952,160,9698.959029415197,2232.7385889915618,32.74080166627286,False,Ground,10,Normal,33558.23
Spur,Agricultural,Stainless Steel,2.0938696239177466,164,4266.188379169229,2854.997477758505,6.578001169400284,False,Polished,5,Normal,68494.77
Helical,Agricultural,Cast Iron,5.3511385872689345,84,5201.089165015986,4284.669421448658,11.032103190312348,True,Raw,25,Normal,34798.0
Worm,Industrial,Alloy Steel,4.446714098718296,83,8289.221964043274,1523.0249763076608,9.88101051386017,False,Raw,25,Urgent,74745.63
Helical,Automotive,Steel,5.610583758807485,144,7285.772985326614,4371.725773900186,31.906608955751707,False,Polished,10,Normal,54882.21
Helical,Aerospace,Steel,8.987342653613549,77,1085.537411645432,2346.3749791804025,47.92369209063786,False,Raw,1,Urgent,60945.57
Spur,Aerospace,Cast Iron,9.901795058704955,96,3808.6494373839396,2220.116654598155,15.610420833803898,False,Honed,25,Urgent,32776.03
Worm,Aerospace,Alloy Steel,1.1824423541448252,60,2576.497307991243,2042.432867978744,82.96717556073328,False,Polished,100,Urgent,73265.78
Helical,Agricultural,Stainless Steel,4.539154885526747,19,9927.038897626913,4442.272870447345,7.496022457151072,False,Polished,100,Urgent,87454.01
